Document Name,Collection First Name,Collection Last Name,SLNSW URL (Old),SLNSW URL (New),Original Document Name,Document Description,Author First Name,Author Last Name,Document Type,Start Day,Start Month,Start Year,End Day,End Month,End Year,Transcriber 1,Transcriber 2,Transcriber 3,Transcriber 4,Transcriber 5,Digital Scans Available,Transcription Available (In Catalouge),Included in Data Set,Number of Square Brackets Fixed,Number of Angled Brackets Fixed
Diary_0337,Ernest,Murray,https://archival.sl.nsw.gov.au/Details/archive/110349994,https://collection.sl.nsw.gov.au/record/92eV0y0Y,document-item-06-ernest-murray-diary-1-april-1918-5-november-1918-node-80250,"Diary begins 1 Apr. 1918, after he was gassed and hospitalised Jan. 1918., with account of leave in Scotland, camp life at Salisbury and return voyage to Australia 22 July 1918, arriving in Sydney 21 Sept. 1918",Ernest,Murray,Diary,30,3,1918,5,11,1918,Donna Gallacher,Colin Smith,,,,TRUE,TRUE,TRUE,0,4
Diary_0338,John,Nash,https://archival.sl.nsw.gov.au/Details/archive/110350486,https://collection.sl.nsw.gov.au/record/1xqZZREY,document-item-01-john-brady-nash-diary-1-january-30-december-1915-node-80712,"Diary describes operations and other hospital work in Mena House, his departure on 4 May 1915 for Abbassia to take charge of the Detention Barracks and Hospital, his return to No. 2 Australian General Hospital and being in charge of S. S. Themistocles, Dec. 1915, bringing back wounded soldiers to Australia, arriving in Adelaide 30 Dec. 1915",John,Nash,Diary,1,1,1915,31,12,1915,,,,,,TRUE,FALSE,TRUE,0,0
Diary_0339,Arthur,Newling,https://archival.sl.nsw.gov.au/Details/archive/110373146,https://collection.sl.nsw.gov.au/record/1l4dKvN1,document-item-01-arthur-newling-diary-7-april-24-september-1917-node-130878,"Describes voyage on S.S. Marathon, arriving at Devonport 19 July and events at Lark Hill camp including training, gun drills, parades, dental inspections, concerts and sight-seeing in the local area",Arthur,Newling,Diary,10,5,1917,24,9,1917,,,,,,TRUE,TRUE,TRUE,0,0
Diary_0340,Arthur,Newling,https://archival.sl.nsw.gov.au/Details/archive/110373147,https://collection.sl.nsw.gov.au/record/9AL4OxaY,document-item-02-arthur-newling-diary-25-september-1917-8-august-1918-node-130879,"Describes departing Lark Hill camp for France, going into the dugouts near Poperinge, heavy shelling near Ypres, air raids, hearing of the death of his friend Arthur Brewer who died of wounds, 18 Sept. 1917, being injured by gas attacks and attending an 'Anzac Coves' concert at Steenwerck, 24 Nov. 1917. Diary ends on the morning of a big attack near Bayonvillers, 8 Aug. 1918. Front of diary consists of military instruction notes and morse code",Arthur,Newling,Diary,25,9,1917,8,8,1918,,,,,,TRUE,TRUE,TRUE,0,0
Diary_0341,Henry,Nicholls,https://archival.sl.nsw.gov.au/Details/archive/110368509,https://collection.sl.nsw.gov.au/record/9gkdl0r9,document-item-01-henry-nicholls-diary-22-december-1915-25-january-1916-node-72681,"Describes embarking from Sydney, events on board including sports, boxing tournaments, concerts and arrival at Suez 24 Jan. 1916",Henry,Nicholls,Diary,22,12,1915,25,1,1916,David Lambert,Betty Smith,,,,TRUE,TRUE,TRUE,0,0
Diary_0342,Henry,Nicholls,https://archival.sl.nsw.gov.au/Details/archive/110368510,https://collection.sl.nsw.gov.au/record/9NaAXrWY,document-item-02-henry-nicholls-diary-1916-node-72682,"Brief entries include arrival at Abbassia, working the wards and operating theatres, letters sent and received and leave in Cairo and England",Henry,Nicholls,Diary,1,1,1916,1,1,1917,Judy Gimbert,,,,,TRUE,TRUE,TRUE,0,0
Diary_0343,Henry,Nicholls,https://archival.sl.nsw.gov.au/Details/archive/110368511,https://collection.sl.nsw.gov.au/record/9qoQMpJ1,document-item-03-henry-nicholls-diary-1917-node-72683,"Brief entries include letters sent and received, leave in London Mar. 1917 after illness",Henry,Nicholls,Diary,1,1,1917,31,12,1917,Miles Harvey,Betty Smith,,,,TRUE,TRUE,TRUE,730,0
Diary_0344,Henry,Nicholls,https://archival.sl.nsw.gov.au/Details/archive/110368512,https://collection.sl.nsw.gov.au/record/nM7lXPAY,document-item-04-henry-nicholls-diary-1918-node-72684,Brief entries with letters sent and received,Henry,Nicholls,Diary,1,1,1918,31,12,1918,Darren Blumberg,Louise Thorn,,,,TRUE,TRUE,TRUE,1,1
Diary_0345,Henry,Nicholls,https://archival.sl.nsw.gov.au/Details/archive/110368513,https://collection.sl.nsw.gov.au/record/9O4oXG6n,document-item-05-henry-nicholls-diary-1919-node-72685,"Describes work at 39 General Hospital, Le Havre and Bulford, return on the Beltana May 1919",Henry,Nicholls,Diary,1,1,1919,31,12,1919,David Lambert,,,,,TRUE,TRUE,TRUE,0,0
Diary_0346,William,Nicholson,https://archival.sl.nsw.gov.au/Details/archive/110349540,https://collection.sl.nsw.gov.au/record/1bGdVPmY,document-item-01-william-henry-nicholson-diary-19-august-1915-31-december-1916-node-80540,"Describes voyage from Sydney to Egypt on the Orient liner Osterley 15 Jan.-14 Feb. 1916, experiences in Egypt 15 Feb.-30 Mar. 1916, with a graphic account of the conditions at the Front in France, 4 Apr. 1916-Dec. 1916",William,Nicholson,Diary,19,8,1915,31,12,1916,June Pettit,Patricia Ryan,,,,TRUE,TRUE,TRUE,0,0
Diary_0347,William,Nicholson,https://archival.sl.nsw.gov.au/Details/archive/110349537,https://collection.sl.nsw.gov.au/record/nX6Oy2VY,document-item-02-william-henry-nicholson-diary-1-january-1917-23-may-1918-node-80541,"Describes action in France 1 Jan.-17 Nov. 1917, shell concussion and convalescence in England 13 Dec. 1917, and return to Australia, embarking 12 Mar. 1918 on the Kenilworth Castle, and arriving in Sydney 23 May 1918",William,Nicholson,Diary,1,1,1917,23,5,1918,June Pettit,Betty Smith,,,,TRUE,TRUE,TRUE,0,0
Diary_0348,Sam,Norris,https://archival.sl.nsw.gov.au/Details/archive/110338167,https://collection.sl.nsw.gov.au/record/1kVdbBPn,document-item-01-sam-norris-war-diary-1-february-1915--1-may-1915-node-80229,"Describes embarking on the Clan MacGillivray A46 at Port Melbourne, the journey to Egypt, events in camp in Egypt near Heliopolis and the landing at Gallipoli",Sam,Norris,Diary,1,2,1915,28,4,1915,Judy Gimbert,Patricia Ryan,,,,TRUE,TRUE,TRUE,0,0
Diary_0349,Sam,Norris,https://archival.sl.nsw.gov.au/Details/archive/110338169,https://collection.sl.nsw.gov.au/record/Yj7dr379,document-item-02-sam-norris-war-diary-29-april-1915-5-july-1916-node-80451,"Describes trench warfare in Gallipoli and being wounded May 1915, embarking on the Braemar Castle 10 May 1915, journey to Alexandria then Malta and experiences in hospital, journey from Malta to England 23 June 1915 on hospital ship, and recuperation at Paddock House Oswaldtwistle. Includes voyage from Portland on the Star of England Dec. 12 1915 for Melbourne where he was discharged July 5 1916.",Sam,Norris,Diary,29,4,1915,10,8,1915,Judy Gimbert,Patricia Ryan,,,,TRUE,TRUE,TRUE,0,0
Diary_0350,John,Northcott,https://archival.sl.nsw.gov.au/Details/archive/110355758,https://collection.sl.nsw.gov.au/record/1LjRLN49,document-item-03-john-northcott-war-diary-1-january-1915-1-january-1916-node-73123,"Brief diary entries begin with administrative duties with the 12th Battalion in Mena Camp, Cairo, departure for Lemnos Island 27 Jan. 1915, route marches ashore, landing and training exercises and landing at Gallipoli where he was wounded 25 Apr. 1915, voyage on Clan MacGillivray with 840 wounded to Alexandria, hospitalisation there and at Wandsworth, England, leave in Scotland and departure for Australia Nov. 1915, arriving in Melbourne 30 Dec. 1915. Entries for Apr. 24-25 are inserted, out of order. Includes sketch, 'Why Charlie dropped his bundle'.",John,Northcott,Diary,1,1,1915,31,1,1916,John Kerr,,,,,TRUE,TRUE,TRUE,90,0
Diary_0351,James,O'Donnell,https://archival.sl.nsw.gov.au/Details/archive/110341163,https://collection.sl.nsw.gov.au/record/Y0KD2JP1,document-o-donnell-diary-6-december-1917-29-april-1918-james-francis-o-donnell-node-80793,"Diary describes battles in France and Belgium, and includes descriptions of billeting with a French family over Christmas, and of boxing tournaments he organised. The volume was also used as a notebook for his writings 18 May 1916-Apr. 1918, including poems and accounts of Bapaume, 17 Mar. 1917",James,O'Donnell,Diary,6,12,1917,29,4,1918,,,,,,TRUE,FALSE,TRUE,0,0
Diary_0352,Olive,Oakley,https://archival.sl.nsw.gov.au/Details/archive/110368648,https://collection.sl.nsw.gov.au/record/YoldNOE9,document-item-01-walter-lawry-waterhouse-diary-15-january-27-march-1916-node-130587,"Diary describing the voyage on the Osterley and events in camp in Egypt. Contains application for leave and photograph of Lieutenant Fred W. Taylor, France, 23 Apr. 1916",Walter,Waterhouse,Diary,15,1,1916,27,3,1916,David Lambert,,,,,TRUE,TRUE,TRUE,0,0
Diary_0353,Olive,Oakley,https://archival.sl.nsw.gov.au/Details/archive/110368622,https://collection.sl.nsw.gov.au/record/YEGm5Wbn,document-item-02-walter-lawry-waterhouse-diary-28-march-1916-20-november-1916-node-72693,"Describes voyage to Alexandria to embark on the Transylvania for France, being wounded 12 Nov. 1916 and transport to Wandsworth Hospital. Diary contains pressed flowers",Walter,Waterhouse,Diary,28,3,1916,20,11,1916,Trish Barrett,,,,,TRUE,TRUE,TRUE,0,1
Diary_0354,William,Olsson,https://archival.sl.nsw.gov.au/Details/archive/110342919,https://collection.sl.nsw.gov.au/record/Y0KDB4q1,document-item-04-william-frederick-olsson-diary-copy-25-january-28-april-1918-node-72718,"Consists of loose paper entries copied from the diary for 25/1/1918-22/1/1919, to be posted home",William,Olsson,Diary,25,1,1918,28,4,1918,John Corbett,,,,,TRUE,TRUE,TRUE,0,1
Diary_0355,William,Osborne,https://archival.sl.nsw.gov.au/Details/archive/110341175,https://collection.sl.nsw.gov.au/record/Ydmd7649,document-osborne-diary-16-december-1916-22-august-1919-william-toovey-osborne-node-80784,"Diary describes his work on motor transports taking goods from railheads to Battery Headquarters, often under heavy fire",William,Osborne,Diary,16,12,1916,22,8,1919,,,,,,TRUE,FALSE,TRUE,1,0
Diary_0356,Henry,Parsons,https://archival.sl.nsw.gov.au/Details/archive/110351000,https://collection.sl.nsw.gov.au/record/nQR220Z1,document-item-01-henry-joseph-parsons-war-diary-1-july-1916-30-april-1918-node-80530,"Diary, written retrospectively June-July 1919, describes embarking on the HMAT A40 Ceramic from Sydney for Plymouth 7 Oct. 1916, the camp at Salisbury Plains, leaving for France to join the 13th Battalion, 21st Reinforcement 8 Feb. 1917, marches, billets and recurring influenza, being taken prisoner 11 Apr. 1917 and entrainment for Germany",Henry,Parsons,Diary,1,7,1916,30,4,1918,Rex Minter,Miles Harvey,,,,TRUE,TRUE,TRUE,3,0
Diary_0357,Henry,Parsons,https://archival.sl.nsw.gov.au/Details/archive/110351001,https://collection.sl.nsw.gov.au/record/YRlZZmqn,document-item-02-henry-joseph-parsons-war-diary-1-may-1918-31-may-1919-node-80531,"Diary, written retrospectively June-July 1919 describes life as a prisoner of war in Germany, where he remained a prisoner until Dec. 1918. Includes an address given to prisoners before they were repatriated, Nov. 1918, arrival in England 26 Dec. 1918, hospitalisation and leave in England Jan. 1919 and the return voyage to Australia on SS Leicestershire. Includes maps and photographs.",Henry,Parsons,Diary,1,5,1918,31,5,1919,Miles Harvey,,,,,TRUE,TRUE,TRUE,2,0
Diary_0358,Henry,Parsons,https://archival.sl.nsw.gov.au/Details/archive/110351002,https://collection.sl.nsw.gov.au/record/1l4ddoe1,document-item-03-henry-joseph-parsons-war-diary-1-june-2-september-1919-node-80532,"Diary, written retrospectively June-July 1919 describes voyage from England to Australia on the Leicestershire, disembarking 21 June 1919 and the train journey to Sydney. Includes maps and newscuttings. Also has inserted envelope with two photographs of Henry Parsons dated 1917 and 1940, and one photograph of Henry Parsons with other soldiers (named on verso) in the grounds of Sutton Veny Military Hospital, 1919",Henry,Parsons,Diary,1,6,1919,2,9,1919,Judy Gimbert,,,,,TRUE,TRUE,TRUE,1,0
Diary_0359,Darrell,Partridge,https://archival.sl.nsw.gov.au/Details/archive/110336191,https://collection.sl.nsw.gov.au/record/9AL45lJY,document-partridge-diary-1914-1917-darrell-partridge-node-78143,"Describes the voyage from Sydney to Egypt on the S.S. Suffolk, Oct. 16-Dec. 9, 1914, camp life at Mena Camp near Cairo, experiences at Gallipoli April 25-Nov. 28, 1915 including stretcher bearing during the Lone Pine engagement, military operations in France Mar. 27 1916- May 3 1917 including Battalion movements and engagements at Pozieres and Bullecourt, and return to Sydney Oct. 27, 1917.",Darrell,Partridge,Diary,16,10,1914,30,5,1916,June Pettit,Judy Gimbert,Lynne Palmer,Peter Mayo,,TRUE,TRUE,TRUE,0,0
Diary_0360,Maurice,Pearce,https://archival.sl.nsw.gov.au/Details/archive/110363959,https://collection.sl.nsw.gov.au/record/nvg8mEG1,document-item-01-maurice-evelyn-pearce-diary-4-august-1914-1-september-1916-node-80786,"Diary summarises events from Aug. 1914 to June 1915, when he embarked from Sydney. He describes the voyage, events in Heliopolis, trench life in Gallipoli and the evacuation in Dec. 1915",Maurice,Pearce,Diary,1,7,1915,1,9,1916,,,,,,TRUE,FALSE,TRUE,1,0
Diary_0361,Maurice,Pearce,https://archival.sl.nsw.gov.au/Details/archive/110363960,https://collection.sl.nsw.gov.au/record/9PQ86wrn,document-item-02-maurice-evelyn-pearce-diary-2-september-1916-22-april-1917-node-73106,"Diary describes desert patrols, camps, aerial bombardments and warfare in the Sinai Peninsular and leave in Port Said and Cairo",Maurice,Pearce,Diary,2,9,1916,22,4,1917,Colin Smith,,,,,TRUE,TRUE,TRUE,0,0
Diary_0362,Maurice,Pearce,https://archival.sl.nsw.gov.au/Details/archive/110363963,https://collection.sl.nsw.gov.au/record/Y0KDlQV1,document-item-03-maurice-evelyn-pearce-diary-20-may-26-december-1917-node-80787,"Diary describes movements, outpost duties and reconnaissance patrols in the desert, night treks including the demolition of the Beersheba railway and attacks on Magdaba, Rafa, El Arish, Gaza, Beersheeba and Hareira",Maurice,Pearce,Diary,20,5,1917,26,12,1917,,,,,,TRUE,FALSE,TRUE,0,0
Diary_0363,Norman,Pearce,https://archival.sl.nsw.gov.au/Details/archive/110367287,https://collection.sl.nsw.gov.au/record/9arp2Xpn,,"Gunner Pearce's diary covers his period of service in Egypt and France from January 1916 to November 1916. The diary includes accounts of daily routines, movements of his brigade throughout Egypt and France with references to soldiers killed in action. Some pages in January are filled with lists of names rather than entries and general notes such as names addresses and lists of individuals are included in the back of the diary.",Norman,Pearce,Diary,1,1,1916,8,11,1916,Rosemary Cox,Adrian Bicknell,,,,TRUE,TRUE,TRUE,2,0
Diary_0364,William,Pearson,https://archival.sl.nsw.gov.au/Details/archive/110364045,https://collection.sl.nsw.gov.au/record/YRlZNLVn,document-item-01-william-pearson-diary-1-may-13-november-1916-node-73107,"Describes embarking on SS Benalla, the voyage to England, describes contents of field surgical and medical kits, leave in Cape Town, arrival at Lark Hill camp 9 July 1916, leave in London and Edinburgh, and leave to visit wounded brother Ernie in Wales, 6-10 Sept. 1918",William,Pearson,Diary,1,5,1916,13,11,1916,Judy Gimbert,,,,,TRUE,TRUE,TRUE,1,0
Diary_0365,William,Pearson,https://archival.sl.nsw.gov.au/Details/archive/110364046,https://collection.sl.nsw.gov.au/record/1l4dNxz1,document-item-02-william-pearson-diary-17-november-1916-31-december-1917-node-73108,"Describes departure for France, duties running regimental baths, stretcher bearing in the Armentieres and Ypres areas, being wounded in France 1 Oct. 1917, transported to No. 11 General Hospital 4 Oct. 1917 and the camp at Le Havre",William,Pearson,Diary,14,11,1916,31,12,1917,Peter Mayo,Darren Blumberg,,,,TRUE,TRUE,TRUE,5,2
Diary_0366,William,Pearson,https://archival.sl.nsw.gov.au/Details/archive/110364047,https://collection.sl.nsw.gov.au/record/9AL40wQY,,"Describes hospitalisation 9-13 Jan. 1918, leave in England and Scotland, his duties in dressing stations and regimental aid posts, the battle at Hangard Wood, 30 May 1918 and fighting at Villers-Bretonneux",William,Pearson,Diary,6,1,1918,2,11,1918,John Stephenson,,,,,TRUE,TRUE,TRUE,0,0
Diary_0367,William,Peterson,https://archival.sl.nsw.gov.au/Details/archive/110335964,https://collection.sl.nsw.gov.au/record/nmQdjvon,document-item-01-william-peterson-diary-1-january-1916-13-august-1916-node-80477,"Peterson describes the organising of training of signallers, distribution of mail, and the Romani campaign in the Sinai Peninsular. Illustrated with sketches.",William,Peterson,Diary,1,1,1916,13,8,1916,Di Isler,Miles Harvey,,,,TRUE,TRUE,TRUE,4,2
Diary_0368,William,Peterson,https://archival.sl.nsw.gov.au/Details/archive/110335965,https://collection.sl.nsw.gov.au/record/YzOgL4d9,document-item-02-william-peterson-diary-1-november-1916-3-may-1917-node-72614,"Describes signalling activities and desert warfare in Palestine, with biographical sketches of fellow signallers. The entry for 28 Nov. 1916 includes Peterson's reminiscences of the events of 18 Dec. 1915 when he was left alone to send the last message from Destroyer Hill at Gallipoli to warn the navy to pick up the men being evacuated from William's Pier",William,Peterson,Diary,1,11,1916,3,5,1917,John Corbett,Trish Barrett,Robin Matthews,,,TRUE,TRUE,TRUE,11,0
Diary_0369,Edwin,Phelps,https://archival.sl.nsw.gov.au/Details/archive/110349303,https://collection.sl.nsw.gov.au/record/9AL430JY,document-item-01-edwin-walter-phelps-war-narrative-20-april-1916-11-june-1919-node-80368,"Describes his voyage from Sydney to England on S.S. Anchises 24 Aug.-11 Oct. 1916, battalion movements in France from 15 Feb. 1917, treatment as a prisoner of war including movements to and from Soltau prisoner camp in Germany, forced labour in factories and release in Dec. armistice",Edwin,Phelps,Diary,3,5,1916,11,6,1919,Peter Craswell,,,,,TRUE,TRUE,TRUE,0,0
Diary_0370,Reynold,Potter,https://archival.sl.nsw.gov.au/Details/archive/110349808,https://collection.sl.nsw.gov.au/record/16AJ0ymn,,"Diary written while in France in Le Havre, Bertancourt, Daours, Cappy, Roisel, Tirancourt, describing battles, conditions in the trenches, sightseeing in Paris and billeting",Reynold,Potter,Diary,17,8,1918,16,1,1919,Rex Minter,Grahame Bickford,,,,TRUE,TRUE,TRUE,1,0
Diary_0371,Reynold,Potter,https://archival.sl.nsw.gov.au/Details/archive/110349810,https://collection.sl.nsw.gov.au/record/9NaAK0WY,,"Transcripts of diary entries for 8 Sept., 23 Sept., and 12 Oct. 1918, being slightly different versions",Reynold,Potter,Diary,8,9,1918,12,10,1918,Judy Gimbert,,,,,TRUE,TRUE,TRUE,0,0
